##A............................................................................................................................................
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.318458
-3.411169,-1.293103
-3.411169,-1.267748
-3.411169,-1.242393
-3.385788,-1.242393
-3.360408,-1.166328
-3.360408,-1.039554
-3.335027,-1.014199
-3.335027,-0.9634888
-3.335027,-0.9381339
-3.335027,-0.8874241
-3.309646,-0.8367139
-3.309646,-0.811359
-3.284265,-0.7860041
-3.284265,-0.7352942
-3.258885,-0.6845841
-3.258885,-0.6338742
-3.233504,-0.5831644
-3.233504,-0.5324543
-3.208123,-0.5070993
-3.208123,-0.4310346
-3.182742,-0.3803244
-3.157362,-0.3296146
-3.157362,-0.2789047
-3.131981,-0.2535498
-3.131981,-0.2028397
-3.131981,-0.1267749
-3.106601,-0.07606477
-3.106601,-0.02535492
-3.08122,0.05070984
-3.055839,0.07606506
-3.055839,0.07606506
-3.030458,0.1521295
-3.030458,0.20284
-3.005077,0.2281946
-3.005077,0.2789044
-2.979697,0.3296149
-2.979697,0.3803247
-2.954316,0.4563892
-2.928935,0.5070996
-2.928935,0.5831641
-2.928935,0.5831641
-2.928935,0.6338745
-2.903554,0.6845844
-2.903554,0.7352942
-2.878174,0.7860041
-2.878174,0.8113593
-2.852793,0.8620691
-2.827413,0.8874238
-2.827413,0.9381336
-2.827413,0.9634888
-2.827413,0.988844
-2.827413,1.014199
-2.802032,1.090264
-2.776651,1.115619
-2.776651,1.166329
-2.75127,1.217039
-2.75127,1.217039
-2.75127,1.267748
-2.72589,1.318458
-2.72589,1.318458
-2.72589,1.394523
-2.700509,1.445233
-2.700509,1.495943
-2.700509,1.572008
-2.675128,1.597363
-2.675128,1.622718
-2.649747,1.673428
-2.649747,1.698783
-2.649747,1.724138
-2.624367,1.774848
-2.624367,1.800203
-2.624367,1.825558
-2.598986,1.876268
-2.598986,1.901623
-2.598986,1.926978
-2.598986,1.977687
-2.598986,1.977687
-2.573605,2.003043
-2.573605,2.003043
-2.573605,2.079108
-2.548225,2.104462
-2.548225,2.104462
-2.522844,2.155172
-2.522844,2.205882
-2.522844,2.281947
-2.522844,2.307302
-2.497463,2.408722
-2.497463,2.434077
-2.446702,2.560852
-2.421321,2.611562
-2.421321,2.662272
-2.421321,2.712982
-2.421321,2.712982
-2.421321,2.738337
-2.395941,2.789047
-2.370559,2.814401
-2.370559,2.814401
-2.345179,2.865112
-2.345179,2.890466
-2.345179,2.915822
-2.345179,2.915822
-2.345179,2.941176
-2.319798,2.991886
-2.319798,2.991886
-2.319798,3.017241
-2.319798,3.017241
-2.294418,3.093307
-2.294418,3.118661
-2.294418,3.118661
-2.269037,3.169372
-2.243656,3.194726
-2.243656,3.220081
-2.218275,3.245436
-2.218275,3.245436
-2.218275,3.270791
-2.192895,3.296146
-2.192895,3.321501
-2.167514,3.321501
-2.142133,3.372211
-2.116753,3.397566
-2.116753,3.422921
-2.091372,3.422921
-2.065991,3.448276
-2.04061,3.47363
-2.01523,3.524341
-1.989849,3.524341
-1.939087,3.549695
-1.913707,3.549695
-1.913707,3.575051
-1.888326,3.600405
-1.812184,3.625761
-1.812184,3.651116
-1.761423,3.651116
-1.710661,3.676471
-1.710661,3.676471
-1.634519,3.701826
